상품ID,원본URL,순위,분류,브랜드,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점
7217060846,https://www.coupang.com/vp/products/7217060846?itemId=19223539696&vendorItemId=86340227155&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=8588565c500517&sourceType=search&itemsCount=36&searchRank=18&rank=18,19,건어물,곰곰,"곰곰 가다랑어포, 90g, 3개",38.0,17080,270,6326,"3,061",4.76
5359903432,https://www.coupang.com/vp/products/5359903432?itemId=7905243454&vendorItemId=75194585886&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=8588565c500517&sourceType=search&itemsCount=36&searchRank=22&rank=22,23,건어물,곰곰,"곰곰 남해안 볶음용 멸치, 300g, 1개",,8990,300,2997,"2,164",4.69
7539540008,https://www.coupang.com/vp/products/7539540008?itemId=20688878053&vendorItemId=87760533178&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=8588565c500517&sourceType=search&itemsCount=36&searchRank=28&rank=28,29,건어물,곰곰,"곰곰 남해안 세멸치 (냉동), 300g, 2개",50.0,16430,600,2738,152,4.76
6398102337,https://www.coupang.com/vp/products/6398102337?itemId=19224124740&vendorItemId=86340801872&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=8588565c500517&sourceType=search&itemsCount=36&searchRank=30&rank=30,31,건어물,곰곰,곰곰 두절새우,36.0,25300,600,4220,763,4.5
7539537331,https://www.coupang.com/vp/products/7539537331?itemId=20688878051&vendorItemId=87760533174&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=8588565c500517&sourceType=search&itemsCount=36&searchRank=34&rank=34,35,건어물,곰곰,"곰곰 짜지않아 순한 멸치 (냉동), 150g, 2개",27.0,15260,300,5087,125,4.62
9344499881,https://www.coupang.com/vp/products/9344499881?itemId=27715600268&vendorItemId=94677056501&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=76594b5e2239985&sourceType=search&itemsCount=36&searchRank=44&rank=44,45,건어물,곰곰,"곰곰 멸치 볶음용, 1개, 150g",,4600,150,3067,1,5.0
8194764310,https://www.coupang.com/vp/products/8194764310?itemId=23466087003&vendorItemId=90492674723&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=76594b5e2239985&sourceType=search&itemsCount=36&searchRank=65&rank=65,66,건어물,곰곰,"곰곰 건포도, 1개, 300g",24.0,3690,300,1230,"2,324",4.71
7842143931,https://www.coupang.com/vp/products/7842143931?itemId=21965096209&vendorItemId=89012819702&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=e84113b62247095&sourceType=search&itemsCount=36&searchRank=91&rank=91,92,건어물,곰곰,"곰곰 황다랑어 통뱃살 (냉동), 300g, 3팩",17.0,34700,900,3856,810,4.35
8271522565,https://www.coupang.com/vp/products/8271522565?itemId=23928243900&vendorItemId=90950384567&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=e84113b62247095&sourceType=search&itemsCount=36&searchRank=93&rank=93,94,건어물,곰곰,"곰곰 국산 손질 가자미 (냉동), 4개, 500g",29.0,42010,2000,2101,373,4.56
2006751054,https://www.coupang.com/vp/products/2006751054?itemId=21123117796&vendorItemId=88184901698&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=e84113b62247095&sourceType=search&itemsCount=36&searchRank=97&rank=97,98,건어물,곰곰,"곰곰 손질 갈치 (냉동), 1.5kg, 3팩",21.0,49130,4499,1092,"7,337",4.39
7292524485,https://www.coupang.com/vp/products/7292524485?itemId=19584424078&vendorItemId=86691902795&q=%EA%B3%B0%EA%B3%B0%20%EA%B1%B4%EC%96%B4%EB%AC%BC&searchId=e84113b62247095&sourceType=search&itemsCount=36&searchRank=98&rank=98,99,건어물,곰곰,"곰곰 쇠미역, 300g, 3개",,6130,900,681,192,4.48
7665795963,https://www.coupang.com/vp/products/7665795963?itemId=20435225557&vendorItemId=87516110646&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=0&rank=0,1,과일,곰곰,"곰곰 완숙 토마토, 1kg, 1개",,5490,1000,549,"196,130",4.61
6101896267,https://www.coupang.com/vp/products/6101896267?itemId=11440236121&vendorItemId=78715723909&pickType=COU_PICK&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=1&rank=1,2,과일,곰곰,"곰곰 달콤한 스테비아 대추방울토마토, 1kg, 1개",,8990,1000,899,"208,352",4.7
7665795956,https://www.coupang.com/vp/products/7665795956?itemId=20435225603&vendorItemId=87516110692&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=2&rank=2,3,과일,곰곰,"곰곰 대추방울토마토, 1kg, 1개",,7570,1000,757,"347,708",4.6
6627109979,https://www.coupang.com/vp/products/6627109979?itemId=933346428&vendorItemId=5313167830&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=3&rank=3,4,과일,곰곰,"곰곰 냉동 블루베리, 1kg, 1개",26.0,10490,1000,1049,"183,669",4.76
324286997,https://www.coupang.com/vp/products/324286997?itemId=1038296605&vendorItemId=5493710543&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=5&rank=5,6,과일,곰곰,"곰곰 세척 사과, 2kg(소과), 1개",,19780,2000,989,"180,662",4.46
7742219003,https://www.coupang.com/vp/products/7742219003?itemId=20832852582&vendorItemId=87900918556&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=6&rank=6,7,과일,곰곰,"곰곰 설향딸기, 500g(M), 1팩",,4980,500,996,"12,621",4.52
7730266199,https://www.coupang.com/vp/products/7730266199?itemId=20757924247&vendorItemId=87828151329&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=7&rank=7,8,과일,곰곰,"곰곰 고당도 12.5brix 감귤, 1kg(로열과), 1개",,14980,1000,1498,"16,994",4.58
7442828048,https://www.coupang.com/vp/products/7442828048?itemId=24676070111&vendorItemId=91686197841&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=8&rank=8,9,과일,곰곰,"곰곰 냉동 블루베리, 1kg, 1개",52.0,8990,1000,899,"27,042",4.75
8744644025,https://www.coupang.com/vp/products/8744644025?itemId=25415183344&vendorItemId=73210036927&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=11&rank=11,12,과일,곰곰,"곰곰 GAP 대추방울토마토, 1kg, 1개",,7570,1000,757,"15,805",4.55
6810165618,https://www.coupang.com/vp/products/6810165618?itemId=22900422046&vendorItemId=89934937703&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=12&rank=12,13,과일,곰곰,"곰곰 당도선별 제주감귤, 500g(로얄과), 1박스",,5870,500,1174,"74,398",4.56
4650530853,https://www.coupang.com/vp/products/4650530853?itemId=2078182300&vendorItemId=70077262034&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=14&rank=14,15,과일,곰곰,"곰곰 국내산 딸기, 500g(중과), 1팩",,4980,500,996,"40,239",4.38
1639256695,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=17&rank=17,18,과일,곰곰,"곰곰 맛있는 보조개 사과, 2.5kg(11~17입), 1봉",9.0,13990,2498,560,"17,540",4.3
6978989437,https://www.coupang.com/vp/products/6978989437?itemId=17042262509&vendorItemId=84217062328&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=21&rank=21,22,과일,곰곰,"곰곰 스테비아 대추방울토마토 청포도향, 1kg, 1개",,8380,1000,838,"14,371",4.74
7534888859,https://www.coupang.com/vp/products/7534888859?itemId=17108371053&vendorItemId=84282091780&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=22&rank=22,23,과일,곰곰,"곰곰 칠레산 블루베리, 125g, 1개",,3800,125,3040,"5,453",4.69
6988927899,https://www.coupang.com/vp/products/6988927899?itemId=17098770771&vendorItemId=84272605646&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=23&rank=23,24,과일,곰곰,"곰곰 칠레산 아보카도, 1kg, 1개",,10420,1000,1042,"1,252",4.48
7672858434,https://www.coupang.com/vp/products/7672858434?itemId=20472982434&vendorItemId=87552205941&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=25&rank=25,26,과일,곰곰,"곰곰 당도선별 못난이 사과, 2kg(소과, 6~12입), 1개",,13480,2000,674,"19,402",4.29
6756609752,https://www.coupang.com/vp/products/6756609752?itemId=15820752785&vendorItemId=83032634250&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=27&rank=27,28,과일,곰곰,"곰곰 당도선별 신고배, 1kg(2입), 1팩",,9990,1000,999,"9,138",4.41
2336924232,https://www.coupang.com/vp/products/2336924232?itemId=4046760107&vendorItemId=72030895202&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=28&rank=28,29,과일,곰곰,"곰곰 당도선별 제주감귤, 1kg(로열과), 1개",,10680,1000,1068,"21,880",4.51
7730268257,https://www.coupang.com/vp/products/7730268257?itemId=20770586864&vendorItemId=87840547584&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=29&rank=29,30,과일,곰곰,"곰곰 고당도 12brix 감귤, 800g(로얄과), 1팩",,11980,800,1498,"4,289",4.58
8242642153,https://www.coupang.com/vp/products/8242642153?itemId=23719810024&vendorItemId=90744661878&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=30&rank=30,31,과일,곰곰,"곰곰 스테비아 대추방울토마토 망고향, 1개, 1kg",,8380,1000,838,"5,949",4.73
4703140727,https://www.coupang.com/vp/products/4703140727?itemId=16592434626&vendorItemId=83777537630&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=31&rank=31,32,과일,곰곰,"곰곰 시나노 골드사과, 1.5kg(중과), 1개",,14230,1499,949,"16,603",4.57
4603380439,https://www.coupang.com/vp/products/4603380439?itemId=5681066101&vendorItemId=72979956553&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=32&rank=32,33,과일,곰곰,"곰곰 국내산 참다래 그린키위, 1kg(중), 1팩",,8310,1000,831,"3,955",4.49
9181001098,https://www.coupang.com/vp/products/9181001098?itemId=27075442267&vendorItemId=94043741699&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=0087bc812273487&sourceType=search&itemsCount=36&searchRank=34&rank=34,35,과일,곰곰,곰곰 5번 선별한 못생겨도 맛있는 사과,,10110,1500,674,987,4.43
5240209658,https://www.coupang.com/vp/products/5240209658?itemId=12569204189&vendorItemId=79837402768&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=36&rank=36,36,과일,곰곰,"곰곰 네이블 오렌지, 3kg, 1개",,15030,3000,501,"11,430",4.54
5202948727,https://www.coupang.com/vp/products/5202948727?itemId=20914090933&vendorItemId=87981009640&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=37&rank=37,37,과일,곰곰,"곰곰 머스크 멜론, 1kg, 1개",,10260,1000,1026,"16,244",4.31
7842512564,https://www.coupang.com/vp/products/7842512564?itemId=21353097979&vendorItemId=88410718527&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=38&rank=38,38,과일,곰곰,"곰곰 당도선별 한라봉, 3kg(14~20입), 1박스",,19380,3000,646,506,4.44
6939559936,https://www.coupang.com/vp/products/6939559936?itemId=24387827886&vendorItemId=91402832457&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=41&rank=41,41,과일,곰곰,"곰곰 타이벡 설향 딸기(대과), 500g(대과), 1개",,7790,500,1558,"1,335",4.25
4934237063,https://www.coupang.com/vp/products/4934237063?itemId=18048171160&vendorItemId=85202328440&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=42&rank=42,42,과일,곰곰,"곰곰 미국산 자몽, 1kg, 1개",,8540,1000,854,"9,535",4.56
9126396833,https://www.coupang.com/vp/products/9126396833?itemId=26849160165&vendorItemId=93818995869&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=43&rank=43,43,과일,곰곰,"곰곰 칠레산 블루베리 대과, 1개, 125g",,4180,125,3344,700,4.54
9181001109,https://www.coupang.com/vp/products/9181001109?itemId=27075442350&vendorItemId=94043741776&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=44&rank=44,44,과일,곰곰,"곰곰 5번 선별한 맛있는 사과, 1개, 1.5kg(7~10입)",,11420,1501,761,384,4.39
8284418492,https://www.coupang.com/vp/products/8284418492?itemId=23886666647&vendorItemId=90909460463&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=45&rank=45,45,과일,곰곰,"곰곰 맛있는 조각 사과, 150g, 1개",,2990,150,1993,"2,628",4.78
5077571944,https://www.coupang.com/vp/products/5077571944?itemId=6883556438&vendorItemId=74176558555&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=46&rank=46,46,과일,곰곰,"곰곰 당도선별 성주참외, 1kg  (4~5입), 1봉",,9000,1000,900,"33,108",4.47
9063297016,https://www.coupang.com/vp/products/9063297016?itemId=26611330793&vendorItemId=93584392599&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=54&rank=54,54,과일,곰곰,"곰곰 줄단감 L 5개입, 1개, 1.1kg",,5790,1101,526,199,4.77
7324835157,https://www.coupang.com/vp/products/7324835157?itemId=18794061662&vendorItemId=85925059925&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=56&rank=56,56,과일,곰곰,곰곰 당도선별 감귤,,5340,500,1068,"9,670",4.54
8386705921,https://www.coupang.com/vp/products/8386705921?itemId=24240239328&vendorItemId=91257281709&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=59&rank=59,59,과일,곰곰,"곰곰 맛있는 파인애플 청크, 150g, 1개",,1840,150,1227,"1,212",4.7
7432012708,https://www.coupang.com/vp/products/7432012708?itemId=21258476159&vendorItemId=88318868123&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=61&rank=61,61,과일,곰곰,곰곰 주스용 토마토,,17980,4994,360,836,4.27
8690433905,https://www.coupang.com/vp/products/8690433905?itemId=25231175136&vendorItemId=92227380936&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=62&rank=62,62,과일,곰곰,"곰곰 미국산 세콰이어 오렌지, 1개, 2.3kg",,11530,2301,501,215,4.8
6848213083,https://www.coupang.com/vp/products/6848213083?itemId=16304399155&vendorItemId=83496699152&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=63&rank=63,63,과일,곰곰,"곰곰 부사 사과, 1.5kg(중과), 1봉",,13800,1500,920,"2,198",4.34
5191845160,https://www.coupang.com/vp/products/5191845160?itemId=7210828414&vendorItemId=74502491012&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=66&rank=66,66,과일,곰곰,"곰곰 성주 당도선별 참외, 1.2kg(4~5입), 1개",,9950,1200,829,"29,540",4.46
9317556276,https://www.coupang.com/vp/products/9317556276?itemId=27613269082&vendorItemId=94576391697&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=67&rank=67,67,과일,곰곰,"곰곰 저탄소 샤인머스켓, 1개, 1.2kg(2입)",,10400,1200,867,60,4.49
6213441258,https://www.coupang.com/vp/products/6213441258?itemId=17003048810&vendorItemId=84178989307&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=68&rank=68,68,과일,곰곰,"곰곰 페루산 씨없는적포도, 500g, 1팩",,4790,500,958,"1,443",4.38
8414680340,https://www.coupang.com/vp/products/8414680340?itemId=24332800107&vendorItemId=91348397122&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=69&rank=69,69,과일,곰곰,"곰곰 논산 GAP 킹스베리 (XL), 550g, 1개",,9850,550,1791,674,4.39
7759372326,https://www.coupang.com/vp/products/7759372326?itemId=23082234748&vendorItemId=90115735623&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=ce4a0cc42468852&sourceType=search&itemsCount=36&searchRank=70&rank=70,70,과일,곰곰,"곰곰 달콤아삭 대추방울토마토, 2kg, 1개",,16070,1999,804,"8,067",4.6
8834387658,https://www.coupang.com/vp/products/8834387658?itemId=25743896038&vendorItemId=92732297183&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=75&rank=75,75,과일,곰곰,곰곰 제로슈가 아이스티 복숭아,42.0,5850,150,3900,334,4.57
9057673095,https://www.coupang.com/vp/products/9057673095?itemId=26842007651&vendorItemId=93811904754&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=76&rank=76,76,과일,곰곰,"곰곰 5번 선별한 못생겨도 맛있는 골드사과, 2개, 1.5kg(7~10입)",,22290,3000,743,544,4.54
9312599535,https://www.coupang.com/vp/products/9312599535?itemId=27595699128&vendorItemId=94559088722&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=77&rank=77,77,과일,곰곰,"곰곰 당도선별 거창 못생겨도 맛있는 사과, 1개, 1.5kg(소과, 7~10입)",,10110,1500,674,23,4.3
6184258656,https://www.coupang.com/vp/products/6184258656?itemId=19224120357&vendorItemId=86340798088&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=85&rank=85,85,과일,곰곰,"곰곰 부여 알밤, 1kg, 2팩",,18150,1999,908,"10,315",4.44
9246028313,https://www.coupang.com/vp/products/9246028313?itemId=27344648251&vendorItemId=94310896484&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=88&rank=88,88,과일,곰곰,곰곰 GAP 인증 골드키위,,7920,750,1056,118,4.37
9388360798,https://www.coupang.com/vp/products/9388360798?itemId=27877859420&vendorItemId=94836948900&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=91&rank=91,91,과일,곰곰,곰곰 짭쪼미 토마토,,11980,750,1597,7,4.58
5505045972,https://www.coupang.com/vp/products/5505045972?itemId=19224114645&vendorItemId=86340792355&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=93&rank=93,93,과일,곰곰,"곰곰 농협 문경사과, 1.5kg(중과), 4봉",,53540,6002,892,"14,476",4.45
6536515785,https://www.coupang.com/vp/products/6536515785?itemId=14537215768&vendorItemId=81779669536&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=98&rank=98,98,과일,곰곰,"곰곰 자일로스가 들어간 새콤달콤 과일청 딸기, 1kg, 1개",,11690,1000,1169,"2,165",4.52
6261928292,https://www.coupang.com/vp/products/6261928292?itemId=12755381419&vendorItemId=80021650827&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=99&rank=99,99,과일,곰곰,"곰곰 친환경 대추방울 토마토, 600g, 1팩",,5080,600,847,"9,811",4.6
7937526587,https://www.coupang.com/vp/products/7937526587?itemId=22333994565&vendorItemId=89379278898&q=%EA%B3%B0%EA%B3%B0%20%EA%B3%BC%EC%9D%BC&searchId=826ee373896002&sourceType=search&itemsCount=36&searchRank=100&rank=100,100,과일,곰곰,곰곰 고당도 13.5brix 천혜향 소과,,24750,3597,688,146,4.3
170868917,https://www.coupang.com/vp/products/170868917?itemId=488782744&vendorItemId=4235125577&pickType=COU_PICK&q=%EA%B3%B0%EA%B3%B0%20%EA%B2%AC%EA%B3%BC&searchId=e8229cb72275403&sourceType=search&itemsCount=36&searchRank=0&rank=0,1,견과,곰곰,곰곰 구운 아몬드,,17790,800,2224,"36,460",4.76
8034477158,https://www.coupang.com/vp/products/8034477158?itemId=22475281000&vendorItemId=89517952116&q=%EA%B3%B0%EA%B3%B0%20%EA%B2%AC%EA%B3%BC&searchId=e8229cb72275403&sourceType=search&itemsCount=36&searchRank=1&rank=1,2,견과,곰곰,"곰곰 구운땅콩, 500g, 1개",9.0,8990,500,1798,"4,996",4.73
